follower_username,followee_username
user_101692096009250888838,user_110277586713114187619
user_103795921262630398720,user_105440794443460562007
user_107404242080797040590,user_104178723837900724588
user_114487965928288927815,user_107833107845497630206
user_117377434815709898403,user_107753428759636856492
user_100075370731033242197,user_102965501513711820631
user_111121994667003605939,user_117310042965407401917
user_109602109099036550366,user_101465854435804471513
user_103147347309732225253,user_111127765976287525565
user_113764089012565237302,user_104273533877175622849
user_117741745713138927677,user_100854202666064752024
user_117527718645259277548,user_114857801937726299428
user_109596373340495798827,user_102038831382717835405
user_107534991451098430533,user_105551989431666449555
user_100763770877733610336,user_105086795356637922650
user_115541776543203333211,user_113556266482860931616
user_108013686774011866690,user_115995639636688350464
user_103020757351652425388,user_108439032486286528947
user_116807883656585676940,user_101817213052779787512
user_100664314273585529786,user_103739956981270863755
user_113127486243987630038,user_113186623583029971455
user_101157854606139706613,user_102476152658204495450
user_103490014051577974992,user_109080723668547114837
user_104644540170824315841,user_111220150614792065275
user_100763770877733610336,user_106734796011714755852
user_105015334290243649083,user_111220150614792065275
user_116634208853439812955,user_107444953832494307031
user_114853458007065354930,user_107558061013247958406
user_110792617224152644180,user_109817727257275224234
user_108443027359212340995,user_103438332263642514693
user_111310990991240556038,user_110701307803962595019
user_110193533410016731852,user_109193674823031718540
user_114126308045090257233,user_112761413213697188630
user_116570889542655364711,user_101057616370673656059
user_113384490254116477731,user_110446538727989465968
user_102002299339025067376,user_100000772955143706751
user_115710735637044108808,user_113768306902375393490
user_100854202666064752024,user_106189723444098348646
user_107318169263608653171,user_113399916484277886940
user_107140884077582692033,user_102991700177087923792
user_105146290850515029724,user_101346228744192401422
user_116374117927631468606,user_100854202666064752024
user_112424773829882275048,user_117310042965407401917
user_110379434263550065795,user_113169079069604287033
user_114928937512638769810,user_107951627396497689055
user_107760322959931160638,user_102476152658204495450
user_100956828577544924912,user_113204882497955654314
user_103721531088765428547,user_104064546334481015008
user_108346637271615594833,user_113204882497955654314
user_104687831543694050353,user_105340385291038463121
user_111975525134255603891,user_100269980559891536109
user_117297867503542100495,user_113920721823301219308
user_105598331474460267998,user_107861942561128674596
user_117388252776312694644,user_100585555255542998765
user_106582900896228047489,user_100507339292091858321
user_105237212888595777019,user_103493459351957813291
user_107161758471284783023,user_114870652491954460386
user_109454408494598337213,user_115710735637044108808
user_116805285176805120365,user_113686253941057080055
user_109317282441167678380,user_114632854492678778509
user_118230138066120295920,user_114717554329322767813
user_102615863344410467759,user_102533732658641069172
user_108343902805808619968,user_104365935597993255186
user_103020757351652425388,user_117259934788907243749
user_113523342129587107920,user_117297867503542100495
user_110379434263550065795,user_107753428759636856492
user_110446538727989465968,user_112906622029151482093
user_101265890424846702444,user_104672614700283598130
user_104075949870616365732,user_107234826207633309420
user_109318802055851257299,user_107590093667978669374
user_118230138066120295920,user_109596373340495798827
user_114857801937726299428,user_115324919838980591640
user_114742546997782116347,user_114969675270324680172
user_101261243957067319422,user_113455290791279442483
user_107140884077582692033,user_102533732658641069172
user_114364966738487776347,user_102615863344410467759
user_112330426094287690538,user_101235736306258809897
user_117344752225183656923,user_115064258994656104138
user_109398421611492546729,user_112408773440208776137
user_106324260969464307293,user_107590093667978669374
user_103984595971776502972,user_117186458716523937136
user_104365935597993255186,user_115739378269261680935
user_116407635616074189669,user_104071290613089947685
user_107988469357342173268,user_106189723444098348646
user_107590093667978669374,user_108346637271615594833
user_112188647432305746617,user_107959790171356428064
user_104687831543694050353,user_103149424132366342295
user_109145684557742553091,user_108176814619778619437
user_116766352265080910418,user_107375322906605680039
user_110276241285032138769,user_105268634963924623607
user_114850559479625069262,user_118053787345192709725
user_107375322906605680039,user_104174037294742207726
user_103490014051577974992,user_103020757351652425388
user_102090995491094543233,user_115200251016762857369
user_112651821425677274147,user_118230138066120295920
user_113764089012565237302,user_110402676895484917704
user_118299777136505117634,user_111112297042090413630
user_117286003363424561697,user_109980414289125676367
user_115516333681138986628,user_106724181552911298818
user_111860497034317566483,user_109667384864782087641
user_115541776543203333211,user_111058843129764709244
user_102766762874150493364,user_106189723444098348646
user_100075370731033242197,user_114919915226752492773
user_100447532306249738876,user_115691607133254129876
user_107156755577155979497,user_103912470393680459414
user_103490014051577974992,user_115204885226017473151
user_108802007785063759788,user_114466969251209334825
user_114685727151899977785,user_103438332263642514693
user_107782428411922679571,user_103135469583952620852
user_102725109790365996602,user_112072934052683456906
user_106330246449513547886,user_111353258033215403477
user_108346637271615594833,user_100124389520659251191
user_112696040957795558674,user_117388252776312694644
user_105015334290243649083,user_113677817925719341659
user_116973390574320264137,user_103140137391526341351
user_109699802280969182272,user_107026562482823964307
user_118340792148219128230,user_114345903275605514915
user_114742546997782116347,user_118323006760401758037
user_112216705550566244316,user_108705174211639807508
user_100528843579371775272,user_112063946124358686266
user_100447532306249738876,user_103693408904411606512
user_112658509879375652305,user_112216705550566244316
user_103743296950120157401,user_114082129627545059603
user_109829103207295789295,user_113116318008017777871
user_117840649766034848455,user_112599748506977857728
user_109602109099036550366,user_105324761189549512199
user_109330684746468207713,user_100535338638690515335
user_115324919838980591640,user_109043804130056015419
user_104602860284118862026,user_101817213052779787512
user_102889559256621132781,user_113677817925719341659
user_111169963967137030210,user_100217651363651256688
user_107318169263608653171,user_112063946124358686266
user_109829103207295789295,user_108551811075711499995
user_116807883656585676940,user_109342148209917802565
user_100221555167886931877,user_105545068944703206621
